ref_code,obs_id,batch,sample_type,reads_name,seq_run_ro_crate_fname,forward_read_fname,backward_read_fname,run_status,version,date_started,system_run,output_loc,output_size
EMOBON00669,BasBIo,003-2,sediment,DBQ_AADAOSTA_1_HW5CMDRX3.UDI075-BID08,,,,,,,,,
EMOBON00669,BasBIo,003-2,sediment,DBQ_AAGKOSTA_1_HLLHNDRX3.UDI014-BID08,,,,,,,,,
EMOBON00670,MarBIo,003-2,sediment,DBQ_AADBOSTA_1_HW5CMDRX3.UDI087-BID08,,,,,,,,,
EMOBON00670,MarBIo,003-2,sediment,DBQ_AAGLOSTA_1_HLLHNDRX3.UDI038-BID08,,,,,,,,,
EMOBON00671,MarBIo,003-2,sediment,DBQ_AADCOSTA_1_HW5CMDRX3.UDI086-BID09,,,,,,,,,
EMOBON00671,MarBIo,003-2,sediment,DBQ_AAGMOSTA_2_HW5CMDRX3.UDI062-BID09,,,,,,,,,
EMOBON00672,MarBIo,003-2,sediment,DBQ_AADDOSTA_1_HW5CMDRX3.UDI027-BID09,,,,,,,,,
EMOBON00672,MarBIo,003-2,sediment,DBQ_AAGNOSTA_1_HLLHNDRX3.UDI073-BID09. DBQ_AAGNOSTA_2_H3KVNDRX5.UDI010-BID09,,,,,,,,,
EMOBON00673,MarBIo,003-2,sediment,DBQ_AADJOSTA_1_HW5CMDRX3.UDI087-BID09,,,,,,,,,
EMOBON00673,MarBIo,003-2,sediment,DBQ_AAGTOSTA_2_HW5CMDRX3.UDI050-BID09,,,,,,,,,
EMOBON00674,MarBIo,003-2,sediment,DBQ_AAUHOSTA_1_H3L7NDRX5.UDI375-BID09,,,,,,,,,
EMOBON00674,MarBIo,003-2,sediment,DBQ_AAQKOSTA_2_HW5CMDRX3.UDI301-BID09,,,,,,,,,
EMOBON00675,MarBIo,003-2,sediment,DBQ_AAUIOSTA_2_H5FGYDRX5.UDI292-BID09,,,,,,,,,
EMOBON00675,MarBIo,003-2,sediment,DBQ_AAQLOSTA_1_H3KVNDRX5.UDI337-BID09,,,,,,,,,
EMOBON00676,MarBIo,003-2,sediment,DBQ_AADKOSTA_1_HW5CMDRX3.UDI086-BID11,,,,,,,,,
EMOBON00676,MarBIo,003-2,sediment,DBQ_AAGUOSTA_2_HW5CMDRX3.UDI074-BID11,,,,,,,,,
EMOBON00677,MarBIo,003-2,sediment,DBQ_AADLOSTA_1_HW5CMDRX3.UDI027-BID11,,,,,,,,,
EMOBON00677,MarBIo,003-2,sediment,DBQ_AAGVOSTA_2_HW5CMDRX3.UDI050-BID11,,,,,,,,,
EMOBON00678,MarBIo,003-2,sediment,DBQ_AAUJOSTA_2_H5FGYDRX5.UDI304-BID09,,,,,,,,,
EMOBON00678,MarBIo,003-2,sediment,DBQ_AAQMOSTA_1_H3KVNDRX5.UDI290-BID09,,,,,,,,,
EMOBON00678,MarBIo,003-2,sediment,DBQ_AAUJOSTA_1_H55TTDRX5.UDI013-BID09,,,,,,,,,
EMOBON00679,BasBIo,003-2,sediment,DBQ_AADEOSTA_1_HW5CMDRX3.UDI015-BID09,,,,,,,,,
EMOBON00679,BasBIo,003-2,sediment,DBQ_AAGOOSTA_1_HLLHNDRX3.UDI014-BID09,,,,,,,,,
EMOBON00680,BasBIo,003-2,sediment,DBQ_AADFOSTA_1_HW5CMDRX3.UDI039-BID09,,,,,,,,,
EMOBON00680,BasBIo,003-2,sediment,DBQ_AAGPOSTA_2_HW5CMDRX3.UDI074-BID09,,,,,,,,,
EMOBON00681,BasBIo,003-2,sediment,DBQ_AADGOSTA_1_HW5CMDRX3.UDI051-BID09,,,,,,,,,
EMOBON00681,BasBIo,003-2,sediment,DBQ_AAGQOSTA_1_HLLHNDRX3.UDI038-BID09,,,,,,,,,
EMOBON00682,BasBIo,003-2,sediment,DBQ_AADHOSTA_1_HW5CMDRX3.UDI063-BID09,,,,,,,,,
EMOBON00682,BasBIo,003-2,sediment,DBQ_AAGROSTA_1_HLLHNDRX3.UDI026-BID09,,,,,,,,,
EMOBON00683,BasBIo,003-2,sediment,DBQ_AADMOSTA_1_HW5CMDRX3.UDI015-BID11,,,,,,,,,
EMOBON00683,BasBIo,003-2,sediment,DBQ_AAGWOSTA_1_HLLHNDRX3.UDI002-BID11,,,,,,,,,
EMOBON00684,BasBIo,003-2,sediment,DBQ_AADNOSTA_1_HW5CMDRX3.UDI039-BID11,,,,,,,,,
EMOBON00684,BasBIo,003-2,sediment,DBQ_AAGXOSTA_1_HLLHNDRX3.UDI026-BID11,,,,,,,,,
EMOBON00685,BasBIo,003-2,sediment,DBQ_AADOOSTA_1_HW5CMDRX3.UDI051-BID11,,,,,,,,,
EMOBON00685,BasBIo,003-2,sediment,DBQ_AAGYOSTA_2_HW5CMDRX3.UDI062-BID11,,,,,,,,,
EMOBON00686,BasBIo,003-2,sediment,,,,,,,,,,
EMOBON00686,BasBIo,003-2,sediment,DBQ_AAGZOSTA_1_HLLHNDRX3.UDI014-BID11,,,,,,,,,
EMOBON00687,BasBIo,003-2,sediment,DBQ_AADQOSTA_1_HW5CMDRX3.UDI075-BID11,,,,,,,,,
EMOBON00687,BasBIo,003-2,sediment,DBQ_AAHAOSTA_1_HLLHNDRX3.UDI085-BID11,,,,,,,,,
EMOBON00688,MarBIo,003-2,sediment,DBQ_AADROSTA_1_HW5CMDRX3.UDI087-BID11,,,,,,,,,
EMOBON00688,MarBIo,003-2,sediment,DBQ_AAHBOSTA_1_HLLHNDRX3.UDI038-BID11,,,,,,,,,
EMOBON00689,MarBIo,003-2,sediment,DBQ_AADSOSTA_1_HW5CMDRX3.UDI086-BID13,,,,,,,,,
EMOBON00689,MarBIo,003-2,sediment,DBQ_AAHCOSTA_1_HLLHNDRX3.UDI038-BID13,,,,,,,,,
EMOBON00690,MarBIo,003-2,sediment,DBQ_AADTOSTA_1_HW5CMDRX3.UDI027-BID13,,,,,,,,,
EMOBON00690,MarBIo,003-2,sediment,DBQ_AAHDOSTA_1_HLLHNDRX3.UDI014-BID13,,,,,,,,,
EMOBON00691,MarBIo,003-2,sediment,DBQ_AADUOSTA_1_HW5CMDRX3.UDI015-BID13,,,,,,,,,
EMOBON00691,MarBIo,003-2,sediment,DBQ_AAHEOSTA_1_HLLHNDRX3.UDI085-BID13,,,,,,,,,
EMOBON00692,MarBIo,003-2,sediment,DBQ_AAIUOSTA_1_HW5CMDRX3.UDI003-BID13,,,,,,,,,
EMOBON00692,MarBIo,003-2,sediment,DBQ_AAHFOSTA_2_HW5CMDRX3.UDI062-BID13,,,,,,,,,
EMOBON00693,MarBIo,003-2,sediment,DBQ_AADWOSTA_1_HW5CMDRX3.UDI051-BID13,,,,,,,,,
EMOBON00693,MarBIo,003-2,sediment,DBQ_AAHGOSTA_2_HW5CMDRX3.UDI074-BID13,,,,,,,,,
EMOBON00694,MarBIo,003-2,sediment,DBQ_AADXOSTA_1_HW5CMDRX3.UDI039-BID13,,,,,,,,,
EMOBON00694,MarBIo,003-2,sediment,DBQ_AAHHOSTA_1_HLLHNDRX3.UDI002-BID13,,,,,,,,,
EMOBON00695,MarBIo,003-2,sediment,DBQ_AAUKOSTA_2_H5FGYDRX5.UDI316-BID09,,,,,,,,,
EMOBON00695,MarBIo,003-2,sediment,DBQ_AAQNOSTA_1_H3KVNDRX5.UDI302-BID09,,,,,,,,,
EMOBON00695,MarBIo,003-2,sediment,DBQ_AAUKOSTA_1_H55TTDRX5.UDI073-BID09,,,,,,,,,
EMOBON00696,,003-2,sediment,DBQ_AAULOSTA_2_H5FGYDRX5.UDI328-BID09,,,,,,,,,
EMOBON00696,,003-2,sediment,DBQ_AAQOOSTA_1_H3KVNDRX5.UDI325-BID09,,,,,,,,,
EMOBON00696,,003-2,sediment,DBQ_AAQOOSTA_1_H55TTDRX5.UDI085-BID09,,,,,,,,,
EMOBON00697,,003-2,sediment,DBQ_AAUMOSTA_2_H5FGYDRX5.UDI351-BID09,,,,,,,,,
EMOBON00697,,003-2,sediment,DBQ_AAQPOSTA_2_HW5CMDRX3.UDI289-BID09,,,,,,,,,
EMOBON00698,,003-2,sediment,DBQ_AADYOSTA_1_HW5CMDRX3.UDI075-BID13,,,,,,,,,
EMOBON00698,,003-2,sediment,DBQ_AAHIOSTA_1_HLLHNDRX3.UDI073-BID13,,,,,,,,,
EMOBON00699,,003-2,sediment,DBQ_AADZOSTA_1_HW5CMDRX3.UDI087-BID13,,,,,,,,,
EMOBON00699,,003-2,sediment,DBQ_AAHJOSTA_1_HLLHNDRX3.UDI026-BID13,,,,,,,,,
EMOBON00700,,003-2,sediment,DBQ_AAUNOSTA_1_H3L7NDRX5.UDI339-BID09,,,,,,,,,
EMOBON00700,,003-2,sediment,DBQ_AAQQOSTA_1_H3KVNDRX5.UDI373-BID09,,,,,,,,,
EMOBON00701,,003-2,sediment,DBQ_AAEAOSTA_1_HW5CMDRX3.UDI086-BID15,,,,,,,,,
EMOBON00701,,003-2,sediment,DBQ_AAIJOSTA_1_HLLHNDRX3.UDI002-BID02,,,,,,,,,
EMOBON00702,,003-2,sediment,DBQ_AAUOOSTA_2_H5FGYDRX5.UDI351-BID11,,,,,,,,,
EMOBON00702,,003-2,sediment,DBQ_AAQROSTA_2_HW5CMDRX3.UDI289-BID11,,,,,,,,,
EMOBON00703,,003-2,sediment,DBQ_AAECOSTA_1_HW5CMDRX3.UDI015-BID15,,,,,,,,,
EMOBON00703,,003-2,sediment,DBQ_AAHMOSTA_2_HW5CMDRX3.UDI074-BID15,,,,,,,,,
EMOBON00704,,003-2,sediment,DBQ_AAEDOSTA_1_HW5CMDRX3.UDI039-BID15,,,,,,,,,
EMOBON00704,,003-2,sediment,DBQ_AAHNOSTA_1_HLLHNDRX3.UDI026-BID15,,,,,,,,,
EMOBON00705,,003-2,sediment,DBQ_AAEEOSTA_1_HW5CMDRX3.UDI051-BID15,,,,,,,,,
EMOBON00705,,003-2,sediment,DBQ_AAHOOSTA_1_HLLHNDRX3.UDI085-BID15,,,,,,,,,
EMOBON00706,,003-2,sediment,DBQ_AAEFOSTA_1_HW5CMDRX3.UDI063-BID15,,,,,,,,,
EMOBON00706,,003-2,sediment,DBQ_AAHPOSTA_1_HLLHNDRX3.UDI073-BID15,,,,,,,,,
EMOBON00707,,003-2,sediment,DBQ_AAEBOSTA_1_HW5CMDRX3.UDI027-BID15,,,,,,,,,
EMOBON00707,,003-2,sediment,DBQ_AAHLOSTA_1_HLLHNDRX3.UDI038-BID15,,,,,,,,,
EMOBON00708,,003-2,sediment_blank,,,,,,,,,,
EMOBON00708,,003-2,sediment_blank,,,,,,,,,,
EMOBON00713,Crete,003-2,sediment,DBQ_AAEGOSTA_1_HW5CMDRX3.UDI075-BID15,,,,,,,,,
EMOBON00713,Crete,003-2,sediment,DBQ_AAHQOSTA_2_HW5CMDRX3.UDI050-BID15,,,,,,,,,
EMOBON00714,Crete,003-2,sediment,,,,,,,,,,
EMOBON00714,Crete,003-2,sediment,DBQ_AAHROSTA_1_HLLHNDRX3.UDI014-BID15,,,,,,,,,
EMOBON00715,Crete,003-2,sediment,DBQ_AAEIOSTA_1_HW5CMDRX3.UDI086-BID16,,,,,,,,,
EMOBON00715,Crete,003-2,sediment,DBQ_AAHSOSTA_1_HLLHNDRX3.UDI085-BID16,,,,,,,,,
EMOBON00716,Crete,003-2,sediment,DBQ_AAEJOSTA_1_HW5CMDRX3.UDI027-BID16,,,,,,,,,
EMOBON00716,Crete,003-2,sediment,DBQ_AAHTOSTA_1_HLLHNDRX3.UDI038-BID16,,,,,,,,,
EMOBON00717,Crete,003-2,sediment,DBQ_AAIWOSTA_1_HW5CMDRX3.UDI003-BID16,,,,,,,,,
EMOBON00717,Crete,003-2,sediment,,,,,,,,,,
EMOBON00718,Crete,003-2,sediment,,,,,,,,,,
EMOBON00718,Crete,003-2,sediment,DBQ_AAHVOSTA_1_HLLHNDRX3.UDI073-BID16,,,,,,,,,
EMOBON00719,Crete,003-2,sediment,,,,,,,,,,
EMOBON00719,Crete,003-2,sediment,DBQ_AAHWOSTA_1_HLLHNDRX3.UDI002-BID16,,,,,,,,,
EMOBON00720,Crete,003-2,sediment,DBQ_AAENOSTA_1_HW5CMDRX3.UDI063-BID16,,,,,,,,,
EMOBON00720,Crete,003-2,sediment,DBQ_AAHXOSTA_2_HW5CMDRX3.UDI062-BID16,,,,,,,,,
EMOBON00721,Crete,003-2,sediment,DBQ_AAEOOSTA_1_HW5CMDRX3.UDI075-BID16,,,,,,,,,
EMOBON00721,Crete,003-2,sediment,DBQ_AAHYOSTA_2_HW5CMDRX3.UDI074-BID16,,,,,,,,,
EMOBON00722,Crete,003-2,sediment,DBQ_AAEPOSTA_1_HW5CMDRX3.UDI087-BID16,,,,,,,,,
EMOBON00722,Crete,003-2,sediment,DBQ_AAHZOSTA_1_HLLHNDRX3.UDI026-BID16,,,,,,,,,
EMOBON00723,Crete,003-2,sediment,DBQ_AAEQOSTA_1_HW5CMDRX3.UDI086-BID17,,,,,,,,,
EMOBON00723,Crete,003-2,sediment,DBQ_AAILOSTA_1_HLLHNDRX3.UDI085-BID05,,,,,,,,,
EMOBON00724,Crete,003-2,sediment,DBQ_AAEROSTA_1_HW5CMDRX3.UDI027-BID17,,,,,,,,,
EMOBON00724,Crete,003-2,sediment,DBQ_AAIBOSTA_1_HLLHNDRX3.UDI014-BID17,,,,,,,,,
EMOBON00725,Koster,003-2,sediment,DBQ_AAESOSTA_1_HW5CMDRX3.UDI015-BID17,,,,,,,,,
EMOBON00725,Koster,003-2,sediment,DBQ_AAICOSTA_1_HLLHNDRX3.UDI073-BID17,,,,,,,,,
EMOBON00726,Koster,003-2,sediment,DBQ_AAETOSTA_1_HW5CMDRX3.UDI039-BID17,,,,,,,,,
EMOBON00726,Koster,003-2,sediment,DBQ_AAIDOSTA_1_HLLHNDRX3.UDI002-BID17,,,,,,,,,
EMOBON00727,Koster,003-2,sediment,DBQ_AAEUOSTA_1_HW5CMDRX3.UDI051-BID17,,,,,,,,,
EMOBON00727,Koster,003-2,sediment,DBQ_AAIEOSTA_1_HLLHNDRX3.UDI085-BID17,,,,,,,,,
EMOBON00728,Koster,003-2,sediment,DBQ_AAEVOSTA_1_HW5CMDRX3.UDI063-BID17,,,,,,,,,
EMOBON00728,Koster,003-2,sediment,DBQ_AAIFOSTA_2_HW5CMDRX3.UDI050-BID17,,,,,,,,,
EMOBON00729,Koster,003-2,sediment,,,,,,,,,,
EMOBON00729,Koster,003-2,sediment,DBQ_AAIGOSTA_2_HW5CMDRX3.UDI062-BID17,,,,,,,,,
EMOBON00730,Koster,003-2,sediment,DBQ_AAEXOSTA_1_HW5CMDRX3.UDI087-BID17,,,,,,,,,
EMOBON00730,Koster,003-2,sediment,DBQ_AAIMOSTA_1_HLLHNDRX3.UDI073-BID08. DBQ_AAIMOSTA_2_H3KVNDRX5.UDI010-BID08,,,,,,,,,
EMOBON00731,Koster,003-2,sediment_blank,DBQ_AAUQOSTA_2_H5FGYDRX5.UDI292-BID11,,,,,,,,,
EMOBON00731,Koster,003-2,sediment_blank,DBQ_AASJOSTA_1_H3L7NDRX5.UDI303-BID02,,,,,,,,,
EMOBON00732,Koster,003-2,sediment,DBQ_AAJLOSTA_2_H5FGYDRX5.UDI352-BID05,,,,,,,,,
EMOBON00732,Koster,003-2,sediment,DBQ_AAMKOSTA_1_H3KVNDRX5.UDI326-BID05,,,,,,,,,
EMOBON00733,Koster,003-2,sediment,DBQ_AAJMOSTA_2_H5FGYDRX5.UDI364-BID05,,,,,,,,,
EMOBON00733,Koster,003-2,sediment,DBQ_AAMLOSTA_1_H3L7NDRX5.UDI338-BID05,,,,,,,,,
EMOBON00734,Koster,003-2,sediment,DBQ_AAJNOSTA_2_H5FGYDRX5.UDI376-BID05,,,,,,,,,
EMOBON00734,Koster,003-2,sediment,DBQ_AAMMOSTA_1_H3L7NDRX5.UDI350-BID05,,,,,,,,,
EMOBON00735,Koster,003-2,sediment,DBQ_AAJOOSTA_2_H3KVNDRX5.UDI293-BID05,,,,,,,,,
EMOBON00735,Koster,003-2,sediment,DBQ_AAMNOSTA_1_H3L7NDRX5.UDI362-BID05,,,,,,,,,
EMOBON00736,Koster,003-2,sediment,DBQ_AAJPOSTA_2_H3KVNDRX5.UDI305-BID05,,,,,,,,,
EMOBON00736,Koster,003-2,sediment,DBQ_AAMOOSTA_1_H3L7NDRX5.UDI374-BID05,,,,,,,,,
EMOBON00737,Koster,003-2,sediment,DBQ_AAJQOSTA_2_H3KVNDRX5.UDI317-BID05,,,,,,,,,
EMOBON00737,Koster,003-2,sediment,DBQ_AAMPOSTA_1_H3L7NDRX5.UDI291-BID05,,,,,,,,,
EMOBON00738,Koster,003-2,sediment_blank,DBQ_AAUROSTA_1_H3L7NDRX5.UDI375-BID11,,,,,,,,,
EMOBON00738,Koster,003-2,sediment_blank,DBQ_AAQUOSTA_1_H3KVNDRX5.UDI290-BID11,,,,,,,,,
EMOBON00739,GALWAY,003-2,sediment,DBQ_AAJROSTA_2_H3KVNDRX5.UDI329-BID05,,,,,,,,,
EMOBON00739,GALWAY,003-2,sediment,DBQ_AAMQOSTA_1_H3KVNDRX5.UDI361-BID05,,,,,,,,,
EMOBON00740,GALWAY,003-2,sediment,DBQ_AAJSOSTA_2_H5FGYDRX5.UDI340-BID08,,,,,,,,,
EMOBON00740,GALWAY,003-2,sediment,DBQ_AAMROSTA_1_H3KVNDRX5.UDI314-BID08,,,,,,,,,
EMOBON00741,GALWAY,003-2,sediment,DBQ_AAJTOSTA_2_H5FGYDRX5.UDI352-BID08,,,,,,,,,
EMOBON00741,GALWAY,003-2,sediment,DBQ_AAMSOSTA_1_H3KVNDRX5.UDI326-BID08,,,,,,,,,
EMOBON00742,GALWAY,003-2,sediment,DBQ_AAJUOSTA_2_H5FGYDRX5.UDI364-BID08,,,,,,,,,
EMOBON00742,GALWAY,003-2,sediment,DBQ_AAMTOSTA_1_H3L7NDRX5.UDI338-BID08,,,,,,,,,
EMOBON00743,GALWAY,003-2,sediment,DBQ_AAJVOSTA_2_H5FGYDRX5.UDI376-BID08,,,,,,,,,
EMOBON00743,GALWAY,003-2,sediment,DBQ_AAMUOSTA_1_H3L7NDRX5.UDI350-BID08,,,,,,,,,
EMOBON00744,GALWAY,003-2,sediment,DBQ_AAJWOSTA_2_H3KVNDRX5.UDI293-BID08,,,,,,,,,
EMOBON00744,GALWAY,003-2,sediment,DBQ_AAMVOSTA_1_H3L7NDRX5.UDI362-BID08,,,,,,,,,
EMOBON00745,GALWAY,003-2,sediment,DBQ_AAJXOSTA_2_H3KVNDRX5.UDI305-BID08,,,,,,,,,
EMOBON00745,GALWAY,003-2,sediment,DBQ_AAMWOSTA_1_H3L7NDRX5.UDI374-BID08,,,,,,,,,
EMOBON00746,GALWAY,003-2,sediment,DBQ_AAJYOSTA_2_H3KVNDRX5.UDI317-BID08,,,,,,,,,
EMOBON00746,GALWAY,003-2,sediment,DBQ_AAMXOSTA_1_H3L7NDRX5.UDI291-BID08,,,,,,,,,
EMOBON00747,GALWAY,003-2,sediment,DBQ_AAJZOSTA_2_H3KVNDRX5.UDI329-BID08,,,,,,,,,
EMOBON00747,GALWAY,003-2,sediment,DBQ_AAMYOSTA_1_H3KVNDRX5.UDI361-BID08,,,,,,,,,
EMOBON00747,GALWAY,003-2,sediment,DBQ_AAJZOSTA_1_H55TTDRX5.UDI073-BID08,,,,,,,,,
EMOBON00747,GALWAY,003-2,sediment,DBQ_AAMYOSTA_1_H55TTDRX5.UDI049-BID08,,,,,,,,,
EMOBON00748,Svalbard,003-2,sediment,DBQ_AAKAOSTA_2_H5FGYDRX5.UDI340-BID09,,,,,,,,,
EMOBON00748,Svalbard,003-2,sediment,DBQ_AAMZOSTA_1_H3KVNDRX5.UDI314-BID09,,,,,,,,,
EMOBON00749,Svalbard,003-2,sediment,DBQ_AAKBOSTA_2_H5FGYDRX5.UDI352-BID09,,,,,,,,,
EMOBON00749,Svalbard,003-2,sediment,DBQ_AANAOSTA_1_H3KVNDRX5.UDI326-BID09,,,,,,,,,
EMOBON00750,Svalbard,003-2,sediment,DBQ_AAKCOSTA_2_H5FGYDRX5.UDI364-BID09,,,,,,,,,
EMOBON00750,Svalbard,003-2,sediment,DBQ_AANBOSTA_1_H3L7NDRX5.UDI338-BID09,,,,,,,,,
EMOBON00751,Svalbard,003-2,sediment,DBQ_AAKDOSTA_2_H5FGYDRX5.UDI376-BID09,,,,,,,,,
EMOBON00751,Svalbard,003-2,sediment,DBQ_AANCOSTA_1_H3L7NDRX5.UDI350-BID09,,,,,,,,,
EMOBON00752,Svalbard,003-2,sediment,DBQ_AAKEOSTA_2_H3KVNDRX5.UDI293-BID09,,,,,,,,,
EMOBON00752,Svalbard,003-2,sediment,DBQ_AANDOSTA_1_H3L7NDRX5.UDI362-BID09,,,,,,,,,
EMOBON00753,Svalbard,003-2,sediment,DBQ_AAKFOSTA_2_H3KVNDRX5.UDI305-BID09,,,,,,,,,
EMOBON00753,Svalbard,003-2,sediment,DBQ_AANEOSTA_1_H3L7NDRX5.UDI374-BID09,,,,,,,,,
EMOBON00754,Svalbard,003-2,sediment,DBQ_AAKGOSTA_2_H3KVNDRX5.UDI317-BID09,,,,,,,,,
EMOBON00754,Svalbard,003-2,sediment,DBQ_AANFOSTA_1_H3L7NDRX5.UDI291-BID09,,,,,,,,,
EMOBON00755,Svalbard,003-2,sediment,DBQ_AAKHOSTA_2_H3KVNDRX5.UDI329-BID09,,,,,,,,,
EMOBON00755,Svalbard,003-2,sediment,DBQ_AANGOSTA_1_H3KVNDRX5.UDI361-BID09,,,,,,,,,
EMOBON00755,Svalbard,003-2,sediment,DBQ_AANGOSTA_1_H55TTDRX5.UDI061-BID09,,,,,,,,,
EMOBON00756,Svalbard,003-2,sediment,,,,,,,,,,
EMOBON00756,Svalbard,003-2,sediment,,,,,,,,,,
EMOBON00757,SouthCove,003-2,sediment,DBQ_AAKJOSTA_2_H5FGYDRX5.UDI352-BID11,,,,,,,,,
EMOBON00757,SouthCove,003-2,sediment,DBQ_AANIOSTA_1_H3KVNDRX5.UDI326-BID11,,,,,,,,,
EMOBON00758,SouthCove,003-2,sediment,DBQ_AAKKOSTA_2_H5FGYDRX5.UDI364-BID11,,,,,,,,,
EMOBON00758,SouthCove,003-2,sediment,DBQ_AANJOSTA_1_H3L7NDRX5.UDI338-BID11,,,,,,,,,
EMOBON00758,SouthCove,003-2,sediment,DBQ_AAKKOSTA_1_H55TTDRX5.UDI037-BID11,,,,,,,,,
EMOBON00759,Cheshire,003-2,sediment,DBQ_AAKLOSTA_2_H5FGYDRX5.UDI376-BID11,,,,,,,,,
EMOBON00759,Cheshire,003-2,sediment,DBQ_AANKOSTA_1_H3L7NDRX5.UDI350-BID11,,,,,,,,,
EMOBON00759,Cheshire,003-2,sediment,DBQ_AAKLOSTA_1_H55TTDRX5.UDI013-BID11,,,,,,,,,
EMOBON00760,Cheshire,003-2,sediment,DBQ_AAKMOSTA_2_H3KVNDRX5.UDI293-BID11,,,,,,,,,
EMOBON00760,Cheshire,003-2,sediment,DBQ_AANLOSTA_1_H3L7NDRX5.UDI362-BID11,,,,,,,,,
EMOBON00761,A1,003-2,sediment,DBQ_AAKNOSTA_2_H3KVNDRX5.UDI305-BID11,,,,,,,,,
EMOBON00761,A1,003-2,sediment,DBQ_AANMOSTA_1_H3L7NDRX5.UDI374-BID11,,,,,,,,,
EMOBON00762,A1,003-2,sediment,DBQ_AAVHOSTA_2_H5FGYDRX5.UDI304-BID15,,,,,,,,,
EMOBON00762,A1,003-2,sediment,DBQ_AARKOSTA_1_H3KVNDRX5.UDI290-BID15,,,,,,,,,
EMOBON00763,A1,003-2,sediment,DBQ_AAKOOSTA_2_H3KVNDRX5.UDI317-BID11,,,,,,,,,
EMOBON00763,A1,003-2,sediment,DBQ_AANNOSTA_1_H3L7NDRX5.UDI291-BID11,,,,,,,,,
EMOBON00764,A1,003-2,sediment,DBQ_AAKVOSTA_2_H3KVNDRX5.UDI305-BID13,,,,,,,,,
EMOBON00764,A1,003-2,sediment,DBQ_AANUOSTA_1_H3L7NDRX5.UDI374-BID13,,,,,,,,,
EMOBON00765,A1,003-2,sediment,DBQ_AAWFOSTA_1_H3L7NDRX5.UDI327-BID05,,,,,,,,,
EMOBON00765,A1,003-2,sediment,DBQ_AARLOSTA_1_H3KVNDRX5.UDI302-BID15,,,,,,,,,
EMOBON00766,A1,003-2,sediment,DBQ_AAKPOSTA_2_H3KVNDRX5.UDI329-BID11,,,,,,,,,
EMOBON00766,A1,003-2,sediment,DBQ_AANOOSTA_1_H3KVNDRX5.UDI361-BID11,,,,,,,,,
EMOBON00767,A1,003-2,sediment,DBQ_AAVJOSTA_2_H5FGYDRX5.UDI328-BID15,,,,,,,,,
EMOBON00767,A1,003-2,sediment,DBQ_AARMOSTA_1_H3KVNDRX5.UDI325-BID15,,,,,,,,,
EMOBON00768,A1,003-2,sediment,DBQ_AAKQOSTA_2_H5FGYDRX5.UDI340-BID13,,,,,,,,,
EMOBON00768,A1,003-2,sediment,DBQ_AANPOSTA_1_H3KVNDRX5.UDI314-BID13,,,,,,,,,
EMOBON00769,A1,003-2,sediment,,,,,,,,,,
EMOBON00769,A1,003-2,sediment,DBQ_AANQOSTA_1_H3KVNDRX5.UDI326-BID13,,,,,,,,,
EMOBON00770,A1,003-2,sediment,,,,,,,,,,
EMOBON00770,A1,003-2,sediment,DBQ_AANVOSTA_1_H3L7NDRX5.UDI291-BID13,,,,,,,,,
EMOBON00771,A1,003-2,sediment,DBQ_AAVKOSTA_2_H5FGYDRX5.UDI351-BID15,,,,,,,,,
EMOBON00771,A1,003-2,sediment,DBQ_AARNOSTA_2_HW5CMDRX3.UDI289-BID15,,,,,,,,,
EMOBON00771,A1,003-2,sediment,DBQ_AAVKOSTA_1_H55TTDRX5.UDI001-BID15,,,,,,,,,
EMOBON00772,A1,003-2,sediment,DBQ_AAVLOSTA_1_H3L7NDRX5.UDI339-BID15,,,,,,,,,
EMOBON00772,A1,003-2,sediment,DBQ_AAROOSTA_1_H3KVNDRX5.UDI373-BID15,,,,,,,,,
EMOBON00773,A1,003-2,sediment,DBQ_AAKSOSTA_2_H5FGYDRX5.UDI364-BID13,,,,,,,,,
EMOBON00773,A1,003-2,sediment,DBQ_AANROSTA_1_H3L7NDRX5.UDI338-BID13,,,,,,,,,
EMOBON00774,A1,003-2,sediment,DBQ_AAVMOSTA_2_H5FGYDRX5.UDI363-BID16,,,,,,,,,
EMOBON00774,A1,003-2,sediment,DBQ_AARPOSTA_2_HW5CMDRX3.UDI313-BID16,,,,,,,,,
EMOBON00775,A1,003-2,sediment,DBQ_AAKXOSTA_2_H3KVNDRX5.UDI329-BID13,,,,,,,,,
EMOBON00775,A1,003-2,sediment,DBQ_AANWOSTA_1_H3KVNDRX5.UDI361-BID13,,,,,,,,,
EMOBON00776,A1,003-2,sediment,DBQ_AAVNOSTA_1_H3L7NDRX5.UDI375-BID16,,,,,,,,,
EMOBON00776,A1,003-2,sediment,DBQ_AARQOSTA_2_HW5CMDRX3.UDI301-BID16,,,,,,,,,
EMOBON00777,And1,003-2,sediment,DBQ_AAKYOSTA_2_H5FGYDRX5.UDI340-BID15,,,,,,,,,
EMOBON00777,And1,003-2,sediment,DBQ_AANXOSTA_1_H3KVNDRX5.UDI314-BID15,,,,,,,,,
EMOBON00778,And1,003-2,sediment,DBQ_AAVOOSTA_2_H5FGYDRX5.UDI292-BID16,,,,,,,,,
EMOBON00778,And1,003-2,sediment,DBQ_AARROSTA_1_H3KVNDRX5.UDI337-BID16,,,,,,,,,
EMOBON00779,And1,003-2,sediment,DBQ_AAKZOSTA_2_H5FGYDRX5.UDI352-BID15,,,,,,,,,
